barcode;sku;image;image_file;name_ru;description_ru;quantity;collection;category;height;width;length;weight;price;deal;pre-order;dimensions;position;import;
20024833;2216;;img102216_0.jpg;Лак ВК-7 мл-мини 49;49 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
20024840;2217;;img102217_0.jpg;Лак ВК-7 мл-мини 83;83 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
20024888;2220;;img102220_0.jpg;Лак ВК-7 мл-мини 84;84 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
20024895;2221;;img102221_0.jpg;Лак ВК-7 мл-мини 85;85 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
20024918;2223;;img102223_0.jpg;Лак ВК-7 мл-мини 86;86 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
20024925;2224;;img102224_0.jpg;Лак ВК-7 мл-мини 87;87 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
20025182;2245;;img102245_0.jpg;Лак ВК-7 мл-мини 91;91 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
20025229;2248;;img102248_0.jpg;Лак ВК-7 мл-мини 92;92 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
20025236;2249;;img102249_0.jpg;Лак ВК-7 мл-мини 93;93 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
20025243;2250;;img102250_0.jpg;Лак ВК-7 мл-мини 94;94 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
20025250;2251;;img102251_0.jpg;Лак ВК-7 мл-мини 95;95 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
20025649;2286;;img102286_0.jpg;Пинцет для наращивания ресниц"ЭлиТа"-косой 3009 (20025649);Пинцет для наращивания ресниц"ЭлиТа"-косой 3009;0;5;260;0;0;0;0;10;0;1;CM;;yes
20026691;2377;;img102377_0.jpg;Лак ВК-7 мл-мини 98;98 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
20026820;2386;;img102386_0.jpg;Лак ВК-7 мл-мини 99;99 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
20026868;2390;;img102390_0.jpg;Лак ВК-7 мл-мини 100;100 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
20026899;2393;;img102393_0.jpg;Лак ВК-7 мл-мини 101;101 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
20027384;2434;;img102434_0.jpg;Лак ВК-7 мл-мини 104;104 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
20027551;2451;;img102451_0.jpg;Лак ВК-7 мл-мини 106;106 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
5907699485987;2455;;img102455_0.jpg;Духи For Woman 15 мл (5907699485987);    Эффектный аромат был создан с мыслями о современной элегантной женщине<br>    Пикантный, головокружительный и влекущий<br>    Яркое сочетание острого перца и цветов яблони сливается в ошеломительном танце в нежным цветочным сердцем и окутывается чувственностью мускуса и дерева<br>  Начальная нота: Кедр, сандал, мускус<br>Нота "сердца": Жасмин, роза, фрезия<br>Конечная нота: Цветы яблони, розовый перец<br>Объем: 15 мл<br>Страна производитель: Польша<br>Бренд: Bi Es;0;36;42;0;0;0;0;10;0;1;CM;;yes
20027704;2463;;img102463_0.jpg;Лак ВК-7 мл-мини  107;107 Лак ВК-7 мл-мини;0;5;297;0;0;0;0;10;0;1;CM;;yes
20028763;2554;;img102554_0.jpg;Резинка-ткань с маленькой брошкой-стразой №74;Резинка-ткань с маленькой брошкой-стразой №74;0;86;263;0;0;0;0;10;0;1;CM;;yes
20031084;2759;;img102759_0.jpg;Краб со стразами матовый 260;Краб со стразами матовый 260;0;86;263;0;0;0;0;10;0;1;CM;;yes
20031091;2760;;img102760_0.jpg;Зажим матовый со стразой БАНТИК 262;Зажим матовый со стразой БАНТИК 262;0;86;263;0;0;0;0;10;0;1;CM;;yes
20031107;2761;;img102761_0.jpg;Зажим матовый со стразой ПЕТЛЯ 263;Зажим матовый со стразой ПЕТЛЯ 263;0;86;263;0;0;0;0;10;0;1;CM;;yes
20031183;2769;;img102769_0.jpg;Зажим матовый со стразой БАНТИК большой 266;Зажим матовый со стразой БАНТИК большой 266;0;86;263;0;0;0;0;10;0;1;CM;;yes
 ;2831;;img102831_0.jpg;2 Лак ЭлиТа 6мл*2- АЖУР;2 Лак ЭлиТа 6мл*2- АЖУР;0;5;30;0;0;0;0;10;0;1;CM;;yes
